state_FIPS,group_code,state,population_group,civ_population,labor_force,LF_PCT_POP,Employed_total,employed_PCT,Unemployed_total,Unemployed_PCT,error range
41,39,Oregon,"Women, 65 years and over",434,72,16.6,66,15.3,6,7.7,2.9 – 12.5
41,40,Oregon,"White, 16 to 19 years",164,68,41.4,52,31.4,16,24.1,15.4 – 32.8
41,41,Oregon,"White, 20 to 24 years",206,162,78.8,138,67,24,15,10.6 – 19.4
41,42,Oregon,"White, 25 to 34 years",479,393,82.2,363,75.9,30,7.6,5.6 – 9.6
41,43,Oregon,"White, 35 to 44 years",476,395,82.9,375,78.7,20,5,3.4 – 6.6
41,44,Oregon,"White, 45 to 54 years",456,374,82,351,77,23,6.2,4.3 – 8.1
41,45,Oregon,"White, 55 to 64 years",455,285,62.6,269,59,17,5.8,3.7 – 7.9
41,46,Oregon,"White, 65 years and over",756,144,19,131,17.3,13,9,5.4 – 12.6
41,62,Oregon,"Hispanic or Latino ethnicity, 20 to 24 years",44,34,76.8,28,63.7,6,17,6.0 – 28.0
41,63,Oregon,"Hispanic or Latino ethnicity, 25 to 34 years",73,53,72.1,49,67.5,3,6.3,0.9 – 11.7
41,64,Oregon,"Hispanic or Latino ethnicity, 35 to 44 years",67,55,81.2,53,78.8,2,2.9,(2)-
41,65,Oregon,"Hispanic or Latino ethnicity, 45 to 54 years",64,51,79,46,72.2,4,8.7,2.3 – 15.1
42,1,Pennsylvania,Total,10278,6386,62.1,5810,56.5,577,9,8.2 – 9.8
42,2,Pennsylvania,Men,4962,3319,66.9,3026,61,292,8.8,7.8 – 9.8
42,3,Pennsylvania,Women,5315,3068,57.7,2783,52.4,284,9.3,8.2 – 10.4
42,4,Pennsylvania,White,8545,5327,62.3,4913,57.5,414,7.8,7.0 – 8.6
42,5,Pennsylvania,"White, men",4158,2801,67.4,2592,62.4,209,7.4,6.4 – 8.4
42,6,Pennsylvania,"White, women",4387,2526,57.6,2321,52.9,205,8.1,6.9 – 9.3
42,7,Pennsylvania,Black or African American,1140,672,59,557,48.9,115,17.2,14.0 – 20.4
42,8,Pennsylvania,"Black or African American, men",520,305,58.6,242,46.5,63,20.6,15.2 – 26.0
42,9,Pennsylvania,"Black or African American, women",619,367,59.3,315,50.9,53,14.3,10.2 – 18.4
42,10,Pennsylvania,Asian,350,235,67.3,211,60.4,24,10.2,6.4 – 14.0
42,11,Pennsylvania,"Asian, men",171,132,77,122,71.2,10,7.5,3.0 – 12.0
42,12,Pennsylvania,"Asian, women",179,104,58,90,50.1,14,13.7,6.9 – 20.5
42,13,Pennsylvania,Hispanic or Latino ethnicity,658,445,67.6,381,57.9,64,14.4,10.6 – 18.2
42,14,Pennsylvania,"Hispanic or Latino ethnicity, men",335,245,73.3,208,62.2,37,15.1,9.8 – 20.4
42,15,Pennsylvania,"Hispanic or Latino ethnicity, women",324,200,61.7,173,53.3,27,13.6,8.0 – 19.2
42,16,Pennsylvania,"Married men, spouse present",2542,1764,69.4,1666,65.5,98,5.5,4.4 – 6.6
42,17,Pennsylvania,"Married women, spouse present",2497,1472,58.9,1368,54.8,104,7.1,5.7 – 8.5
42,18,Pennsylvania,Women who maintain families,577,404,70,362,62.7,42,10.3,7.0 – 13.6
42,19,Pennsylvania,"Total, 16 to 19 years",630,261,41.4,214,34,46,17.8,12.4 – 23.2
42,20,Pennsylvania,"Total, 20 to 24 years",844,642,76.1,556,65.9,86,13.4,10.4 – 16.4
42,21,Pennsylvania,"Total, 25 to 34 years",1635,1383,84.6,1258,76.9,125,9,7.4 – 10.6
42,22,Pennsylvania,"Total, 35 to 44 years",1479,1259,85.1,1164,78.7,95,7.6,6.0 – 9.2
42,23,Pennsylvania,"Total, 45 to 54 years",1419,1138,80.2,1059,74.6,79,6.9,5.3 – 8.5
42,24,Pennsylvania,"Total, 55 to 64 years",1844,1230,66.7,1134,61.5,96,7.8,6.2 – 9.4
42,25,Pennsylvania,"Total, 65 years and over",2427,474,19.5,424,17.5,49,10.4,7.4 – 13.4
42,26,Pennsylvania,"Men, 16 to 19 years",320,125,39,98,30.7,26,21.1,12.7 – 29.5
42,27,Pennsylvania,"Men, 20 to 24 years",395,298,75.3,253,64.1,44,14.9,10.3 – 19.5
42,28,Pennsylvania,"Men, 25 to 34 years",828,737,89,667,80.6,70,9.5,7.2 – 11.8
42,29,Pennsylvania,"Men, 35 to 44 years",746,681,91.3,633,84.8,49,7.2,5.1 – 9.3
42,30,Pennsylvania,"Men, 45 to 54 years",692,582,84.1,547,79.1,34,5.9,3.8 – 8.0
42,31,Pennsylvania,"Men, 55 to 64 years",860,633,73.5,591,68.7,41,6.5,4.4 – 8.6
42,32,Pennsylvania,"Men, 65 years and over",1121,264,23.5,237,21.1,28,10.4,6.3 – 14.5
42,33,Pennsylvania,"Women, 16 to 19 years",310,136,43.9,116,37.4,20,14.7,8.0 – 21.4
42,34,Pennsylvania,"Women, 20 to 24 years",448,345,76.8,303,67.5,42,12.2,8.3 – 16.1
42,35,Pennsylvania,"Women, 25 to 34 years",807,646,80,591,73.2,55,8.6,6.2 – 11.0
42,36,Pennsylvania,"Women, 35 to 44 years",733,578,78.8,531,72.5,47,8,5.6 – 10.4
42,37,Pennsylvania,"Women, 45 to 54 years",727,556,76.5,512,70.4,45,8,5.5 – 10.5
42,38,Pennsylvania,"Women, 55 to 64 years",984,597,60.7,543,55.2,54,9.1,6.6 – 11.6
42,39,Pennsylvania,"Women, 65 years and over",1306,210,16,188,14.4,22,10.4,5.8 – 15.0
42,40,Pennsylvania,"White, 16 to 19 years",462,203,44,171,37.1,32,15.7,10.0 – 21.4
42,41,Pennsylvania,"White, 20 to 24 years",668,508,76.1,454,68,54,10.7,7.7 – 13.7
42,42,Pennsylvania,"White, 25 to 34 years",1293,1121,86.7,1039,80.3,82,7.3,5.7 – 8.9
42,43,Pennsylvania,"White, 35 to 44 years",1163,994,85.5,926,79.7,68,6.8,5.1 – 8.5
42,44,Pennsylvania,"White, 45 to 54 years",1209,982,81.2,924,76.4,58,5.9,4.3 – 7.5
42,45,Pennsylvania,"White, 55 to 64 years",1588,1092,68.8,1017,64.1,75,6.8,5.2 – 8.4
42,46,Pennsylvania,"White, 65 years and over",2162,427,19.7,382,17.7,45,10.4,7.2 – 13.6
42,48,Pennsylvania,"Black or African American, 20 to 24 years",111,87,78.2,65,58.6,22,25.1,13.8 – 36.4
42,49,Pennsylvania,"Black or African American, 25 to 34 years",216,163,75.5,132,61.3,31,18.9,11.8 – 26.0
42,50,Pennsylvania,"Black or African American, 35 to 44 years",190,158,82.7,140,73.4,18,11.3,5.7 – 16.9
42,51,Pennsylvania,"Black or African American, 45 to 54 years",123,95,77.9,80,65.3,15,16.1,7.4 – 24.8
42,52,Pennsylvania,"Black or African American, 55 to 64 years",190,104,54.8,88,46.3,16,15.6,7.4 – 23.8
42,57,Pennsylvania,"Asian, 35 to 44 years",87,77,88.2,72,82.9,5,6,0.7 – 11.3
42,62,Pennsylvania,"Hispanic or Latino ethnicity, 20 to 24 years",106,77,73.3,66,62.8,11,14.3,4.9 – 23.7
42,63,Pennsylvania,"Hispanic or Latino ethnicity, 25 to 34 years",137,105,76.3,89,65.1,15,14.7,6.6 – 22.8
42,64,Pennsylvania,"Hispanic or Latino ethnicity, 35 to 44 years",123,109,88.9,94,76.6,15,13.8,6.1 – 21.5
42,65,Pennsylvania,"Hispanic or Latino ethnicity, 45 to 54 years",111,85,76.6,74,66.8,11,12.9,4.4 – 21.4
44,1,Rhode Island,Total,864,547,63.4,496,57.4,51,9.3,8.1 – 10.5
44,2,Rhode Island,Men,414,287,69.4,261,63.1,26,9.1,7.5 – 10.7
44,3,Rhode Island,Women,450,260,57.8,235,52.3,25,9.6,7.9 – 11.3
44,4,Rhode Island,White,744,470,63.1,429,57.7,41,8.6,7.4 – 9.8
44,5,Rhode Island,"White, men",361,246,68,226,62.7,19,7.8,6.2 – 9.4
44,6,Rhode Island,"White, women",383,224,58.6,203,53,21,9.5,7.7 – 11.3
44,7,Rhode Island,Black or African American,62,40,65.2,36,59.1,4,9.4,4.4 – 14.4
44,8,Rhode Island,"Black or African American, men",30,22,75.2,20,65.8,3,12.6,4.8 – 20.4
44,9,Rhode Island,"Black or African American, women",32,18,55.8,17,52.8,1,5.3,(2)-
44,10,Rhode Island,Asian,25,17,68.2,16,61.4,2,9.9,3.7 – 16.1
44,13,Rhode Island,Hispanic or Latino ethnicity,120,75,62.4,64,53,11,15.2,10.8 – 19.6
44,14,Rhode Island,"Hispanic or Latino ethnicity, men",57,40,69.1,33,58,6,16.1,9.8 – 22.4
44,15,Rhode Island,"Hispanic or Latino ethnicity, women",63,35,56.4,30,48.4,5,14.2,7.9 – 20.5
44,16,Rhode Island,"Married men, spouse present",206,149,72.3,142,68.9,7,4.7,3.1 – 6.3
44,17,Rhode Island,"Married women, spouse present",203,123,60.4,113,55.4,10,8.3,6.0 – 10.6
44,18,Rhode Island,Women who maintain families,57,38,66.2,35,61.2,3,7.5,3.5 – 11.5
44,19,Rhode Island,"Total, 16 to 19 years",53,18,34.8,14,26.5,4,23.9,13.6 – 34.2
44,20,Rhode Island,"Total, 20 to 24 years",67,51,76.6,43,64.5,8,15.7,10.7 – 20.7
44,21,Rhode Island,"Total, 25 to 34 years",143,116,81.6,106,74.4,10,8.8,6.3 – 11.3
44,22,Rhode Island,"Total, 35 to 44 years",140,117,83.7,105,75.3,12,10.1,7.4 – 12.8
44,23,Rhode Island,"Total, 45 to 54 years",125,102,82,97,77.6,6,5.4,3.3 – 7.5
44,24,Rhode Island,"Total, 55 to 64 years",147,105,71,97,65.6,8,7.6,5.2 – 10.0
44,25,Rhode Island,"Total, 65 years and over",190,38,19.9,35,18.2,3,8.6,4.3 – 12.9
44,27,Rhode Island,"Men, 20 to 24 years",38,28,74.5,23,62,5,16.8,9.8 – 23.8
44,28,Rhode Island,"Men, 25 to 34 years",70,62,88.3,56,80.7,5,8.6,5.2 – 12.0
44,29,Rhode Island,"Men, 35 to 44 years",69,62,89.6,56,81.6,5,8.9,5.5 – 12.3
44,30,Rhode Island,"Men, 45 to 54 years",63,55,87,51,81.4,4,6.5,3.4 – 9.6
44,31,Rhode Island,"Men, 55 to 64 years",67,51,75.5,48,70.5,3,6.6,3.3 – 9.9
44,32,Rhode Island,"Men, 65 years and over",84,22,26,20,24.2,1,6.6,1.6 – 11.6
44,34,Rhode Island,"Women, 20 to 24 years",29,23,79.3,20,67.9,3,14.4,7.2 – 21.6
44,35,Rhode Island,"Women, 25 to 34 years",73,55,75.1,50,68.4,5,8.9,5.3 – 12.5
44,36,Rhode Island,"Women, 35 to 44 years",71,55,78,49,69.1,6,11.4,7.3 – 15.5
44,37,Rhode Island,"Women, 45 to 54 years",62,48,76.9,46,73.7,2,4.2,1.5 – 6.9
44,38,Rhode Island,"Women, 55 to 64 years",80,54,67.2,49,61.5,5,8.5,4.9 – 12.1
44,39,Rhode Island,"Women, 65 years and over",106,16,15,14,13.3,2,11.4,3.7 – 19.1
44,40,Rhode Island,"White, 16 to 19 years",41,14,34.1,11,27.1,3,20.5,9.6 – 31.4
44,41,Rhode Island,"White, 20 to 24 years",54,41,75.8,36,65.6,6,13.5,8.3 – 18.7
44,42,Rhode Island,"White, 25 to 34 years",113,94,83.3,86,75.9,8,8.9,6.1 – 11.7
44,43,Rhode Island,"White, 35 to 44 years",116,99,85.3,90,77.2,9,9.5,6.7 – 12.3
44,44,Rhode Island,"White, 45 to 54 years",110,91,82,87,78.5,4,4.4,2.4 – 6.4
44,45,Rhode Island,"White, 55 to 64 years",132,95,71.8,88,66.4,7,7.6,5.0 – 10.2
44,46,Rhode Island,"White, 65 years and over",176,35,20,32,18.2,3,9.1,4.5 – 13.7
44,63,Rhode Island,"Hispanic or Latino ethnicity, 25 to 34 years",27,19,71.6,16,61.7,3,13.9,5.3 – 22.5
44,64,Rhode Island,"Hispanic or Latino ethnicity, 35 to 44 years",29,23,82.1,20,69.1,4,15.9,7.7 – 24.1
45,1,South Carolina,Total,4131,2385,57.7,2236,54.1,148,6.2,5.4 – 7.0
45,2,South Carolina,Men,1950,1220,62.5,1153,59.1,66,5.4,4.3 – 6.5
45,3,South Carolina,Women,2180,1165,53.4,1083,49.7,82,7,5.8 – 8.2
45,4,South Carolina,White,2939,1703,58,1615,55,88,5.2,4.3 – 6.1
45,5,South Carolina,"White, men",1415,906,64,865,61.1,40,4.4,3.3 – 5.5
45,6,South Carolina,"White, women",1523,797,52.3,749,49.2,48,6,4.6 – 7.4
45,7,South Carolina,Black or African American,1064,596,56,542,50.9,54,9.1,7.3 – 10.9
45,8,South Carolina,"Black or African American, men",473,267,56.3,243,51.3,24,8.9,6.1 – 11.7
45,9,South Carolina,"Black or African American, women",591,329,55.7,299,50.6,31,9.3,6.8 – 11.8
45,13,South Carolina,Hispanic or Latino ethnicity,216,143,66.2,134,62.1,9,6.1,2.8 – 9.4
45,14,South Carolina,"Hispanic or Latino ethnicity, men",98,81,82.4,78,78.9,3,4.2,0.6 – 7.8
45,15,South Carolina,"Hispanic or Latino ethnicity, women",118,62,52.7,57,48.2,5,8.6,2.7 – 14.5
45,16,South Carolina,"Married men, spouse present",1018,684,67.2,665,65.3,20,2.9,1.8 – 4.0
45,17,South Carolina,"Married women, spouse present",1035,550,53.2,522,50.4,28,5.2,3.6 – 6.8
45,18,South Carolina,Women who maintain families,268,186,69.5,175,65.2,11,6.1,3.2 – 9.0
45,19,South Carolina,"Total, 16 to 19 years",263,75,28.5,62,23.7,13,17.1,9.3 – 24.9
45,20,South Carolina,"Total, 20 to 24 years",336,218,65,191,56.9,27,12.5,8.6 – 16.4
45,21,South Carolina,"Total, 25 to 34 years",623,507,81.3,477,76.6,29,5.8,4.1 – 7.5
45,22,South Carolina,"Total, 35 to 44 years",630,521,82.6,501,79.6,19,3.7,2.3 – 5.1
45,23,South Carolina,"Total, 45 to 54 years",664,526,79.2,502,75.5,24,4.6,3.1 – 6.1
45,24,South Carolina,"Total, 55 to 64 years",635,388,61,358,56.4,30,7.7,5.4 – 10.0
45,25,South Carolina,"Total, 65 years and over",979,150,15.4,145,14.8,6,3.9,1.3 – 6.5
45,27,South Carolina,"Men, 20 to 24 years",165,111,67.3,96,58.1,15,13.6,7.9 – 19.3
45,28,South Carolina,"Men, 25 to 34 years",306,260,84.9,248,81,12,4.6,2.4 – 6.8
45,29,South Carolina,"Men, 35 to 44 years",297,263,88.6,255,85.7,9,3.3,1.5 – 5.1
45,30,South Carolina,"Men, 45 to 54 years",318,275,86.5,265,83.5,9,3.4,1.6 – 5.2
45,31,South Carolina,"Men, 55 to 64 years",294,191,65.2,178,60.6,14,7.1,4.0 – 10.2
45,32,South Carolina,"Men, 65 years and over",443,89,20.1,86,19.5,3,3.1,0.1 – 6.1
45,34,South Carolina,"Women, 20 to 24 years",170,107,62.8,95,55.7,12,11.3,6.0 – 16.6
45,35,South Carolina,"Women, 25 to 34 years",318,247,77.8,230,72.3,17,7,4.3 – 9.7
45,36,South Carolina,"Women, 35 to 44 years",333,257,77.3,247,74.2,10,4.1,2.0 – 6.2
45,37,South Carolina,"Women, 45 to 54 years",346,251,72.5,236,68.2,15,5.9,3.4 – 8.4
45,38,South Carolina,"Women, 55 to 64 years",342,196,57.4,180,52.7,16,8.2,4.9 – 11.5
45,39,South Carolina,"Women, 65 years and over",536,61,11.4,58,10.8,3,5.1,0.4 – 9.8
45,41,South Carolina,"White, 20 to 24 years",226,153,67.7,137,60.3,17,10.9,6.6 – 15.2
45,42,South Carolina,"White, 25 to 34 years",406,334,82.3,316,77.7,19,5.6,3.5 – 7.7
45,43,South Carolina,"White, 35 to 44 years",432,364,84.2,356,82.3,8,2.3,1.0 – 3.6
45,44,South Carolina,"White, 45 to 54 years",483,392,81.2,377,78.1,15,3.8,2.2 – 5.4
45,45,South Carolina,"White, 55 to 64 years",454,293,64.7,277,61.1,17,5.7,3.4 – 8.0
45,46,South Carolina,"White, 65 years and over",757,112,14.8,107,14.2,4,4,0.9 – 7.1
45,49,South Carolina,"Black or African American, 25 to 34 years",189,150,79.4,141,74.8,9,5.8,2.8 – 8.8
45,50,South Carolina,"Black or African American, 35 to 44 years",170,132,77.7,123,72.3,9,7,3.5 – 10.5
45,51,South Carolina,"Black or African American, 45 to 54 years",157,116,74.3,107,68.4,9,8,4.0 – 12.0
45,52,South Carolina,"Black or African American, 55 to 64 years",165,84,50.7,71,43.4,12,14.5,8.2 – 20.8
46,1,South Dakota,Total,680,468,68.9,447,65.7,21,4.5,3.5 – 5.5
46,2,South Dakota,Men,339,250,73.5,239,70.5,10,4.1,2.8 – 5.4
46,3,South Dakota,Women,341,219,64.2,208,61,11,5,3.4 – 6.6
46,4,South Dakota,White,597,415,69.5,401,67.1,14,3.4,2.5 – 4.3
46,5,South Dakota,"White, men",299,223,74.5,216,72.2,7,3.1,1.9 – 4.3
46,6,South Dakota,"White, women",299,193,64.5,185,62,7,3.8,2.4 – 5.2
46,16,South Dakota,"Married men, spouse present",184,141,76.9,138,75.3,3,2.1,0.8 – 3.4
46,17,South Dakota,"Married women, spouse present",179,121,67.6,117,65.5,4,3,1.4 – 4.6
46,20,South Dakota,"Total, 20 to 24 years",55,42,75.3,38,68.3,4,9.2,4.4 – 14.0
46,21,South Dakota,"Total, 25 to 34 years",111,96,86.1,90,80.7,6,6.3,3.7 – 8.9
46,22,South Dakota,"Total, 35 to 44 years",108,94,87.3,91,84.6,3,3.1,1.2 – 5.0
46,23,South Dakota,"Total, 45 to 54 years",97,84,86.5,82,84.6,2,2.2,0.5 – 3.9
46,24,South Dakota,"Total, 55 to 64 years",125,91,73,89,71,2,2.7,0.9 – 4.5
46,25,South Dakota,"Total, 65 years and over",139,39,27.8,37,26.7,2,4.2,0.8 – 7.6
46,28,South Dakota,"Men, 25 to 34 years",59,52,88,48,81.4,4,7.5,3.6 – 11.4
46,29,South Dakota,"Men, 35 to 44 years",55,52,94.7,51,92.6,1,2.2,0.1 – 4.3
46,30,South Dakota,"Men, 45 to 54 years",50,45,89.7,44,87.5,1,2.4,(2)-
46,31,South Dakota,"Men, 55 to 64 years",61,47,76.4,46,75,1,1.9,(2)-
46,35,South Dakota,"Women, 25 to 34 years",52,44,84.1,42,79.9,2,5,1.5 – 8.5
46,36,South Dakota,"Women, 35 to 44 years",53,42,79.7,40,76.3,2,4.2,0.9 – 7.5
46,37,South Dakota,"Women, 45 to 54 years",47,39,83.1,38,81.4,1,2,(2)-
46,38,South Dakota,"Women, 55 to 64 years",64,44,69.7,43,67.1,2,3.6,0.7 – 6.5
46,41,South Dakota,"White, 20 to 24 years",45,34,75.6,32,70.1,2,7.2,2.5 – 11.9
46,42,South Dakota,"White, 25 to 34 years",94,82,87.2,79,83.6,3,4.2,1.9 – 6.5
46,43,South Dakota,"White, 35 to 44 years",91,82,90.3,81,88.4,2,2.1,0.5 – 3.7
46,44,South Dakota,"White, 45 to 54 years",86,76,88.6,75,86.8,2,2,0.3 – 3.7
46,45,South Dakota,"White, 55 to 64 years",114,85,74,82,72,2,2.6,0.8 – 4.4
46,46,South Dakota,"White, 65 years and over",131,36,27.5,35,26.4,1,3.9,0.5 – 7.3
47,1,Tennessee,Total,5438,3293,60.6,3040,55.9,253,7.7,6.8 – 8.6
47,2,Tennessee,Men,2597,1740,67,1601,61.7,139,8,6.7 – 9.3
47,3,Tennessee,Women,2841,1553,54.7,1439,50.7,114,7.4,6.1 – 8.7
47,4,Tennessee,White,4350,2634,60.5,2455,56.4,179,6.8,5.8 – 7.8
47,5,Tennessee,"White, men",2101,1423,67.7,1322,62.9,101,7.1,5.8 – 8.4
47,6,Tennessee,"White, women",2248,1210,53.8,1133,50.4,78,6.4,5.0 – 7.8
47,7,Tennessee,Black or African American,879,530,60.3,465,52.9,65,12.3,9.4 – 15.2
47,8,Tennessee,"Black or African American, men",398,244,61.3,213,53.5,31,12.8,8.3 – 17.3
47,9,Tennessee,"Black or African American, women",482,286,59.4,252,52.3,34,11.9,7.9 – 15.9
47,13,Tennessee,Hispanic or Latino ethnicity,300,216,72.1,192,64.2,24,10.9,6.9 – 14.9
47,14,Tennessee,"Hispanic or Latino ethnicity, men",159,138,87,124,78.1,14,10.2,5.3 – 15.1
47,15,Tennessee,"Hispanic or Latino ethnicity, women",141,78,55.3,69,48.5,10,12.2,5.1 – 19.3
47,16,Tennessee,"Married men, spouse present",1383,967,69.9,919,66.5,48,4.9,3.5 – 6.3
47,17,Tennessee,"Married women, spouse present",1346,755,56.1,712,52.9,43,5.7,4.0 – 7.4
47,18,Tennessee,Women who maintain families,322,197,61.1,180,56.1,16,8.2,4.3 – 12.1
47,19,Tennessee,"Total, 16 to 19 years",337,129,38.3,111,32.9,18,14,7.7 – 20.3
47,20,Tennessee,"Total, 20 to 24 years",459,326,71,277,60.2,50,15.2,11.1 – 19.3
47,21,Tennessee,"Total, 25 to 34 years",876,729,83.2,671,76.6,58,8,6.0 – 10.0
47,22,Tennessee,"Total, 35 to 44 years",862,690,80,641,74.4,49,7,5.1 – 8.9
47,23,Tennessee,"Total, 45 to 54 years",824,656,79.5,623,75.6,32,4.9,3.2 – 6.6
47,24,Tennessee,"Total, 55 to 64 years",906,564,62.3,531,58.6,34,5.9,3.9 – 7.9
47,25,Tennessee,"Total, 65 years and over",1174,200,17,187,15.9,13,6.4,3.0 – 9.8
47,26,Tennessee,"Men, 16 to 19 years",161,65,40.2,55,34.3,10,14.7,5.5 – 23.9
47,27,Tennessee,"Men, 20 to 24 years",211,152,72.1,125,59.3,27,17.7,11.2 – 24.2
47,28,Tennessee,"Men, 25 to 34 years",443,394,88.9,362,81.9,31,7.9,5.2 – 10.6
47,29,Tennessee,"Men, 35 to 44 years",426,372,87.3,343,80.6,29,7.7,4.9 – 10.5
47,30,Tennessee,"Men, 45 to 54 years",403,345,85.7,325,80.6,20,5.9,3.4 – 8.4
47,31,Tennessee,"Men, 55 to 64 years",428,304,71,289,67.6,15,4.8,2.4 – 7.2
47,32,Tennessee,"Men, 65 years and over",526,108,20.6,101,19.2,7,6.7,1.9 – 11.5
47,33,Tennessee,"Women, 16 to 19 years",176,64,36.5,56,31.7,8,13.2,4.5 – 21.9
47,34,Tennessee,"Women, 20 to 24 years",248,174,70.1,151,61,23,13,7.7 – 18.3
47,35,Tennessee,"Women, 25 to 34 years",433,335,77.4,308,71.2,27,8,5.0 – 11.0
47,36,Tennessee,"Women, 35 to 44 years",436,317,72.9,298,68.3,20,6.3,3.6 – 9.0
47,37,Tennessee,"Women, 45 to 54 years",422,310,73.6,299,70.8,12,3.8,1.7 – 5.9
47,38,Tennessee,"Women, 55 to 64 years",478,260,54.5,241,50.5,19,7.3,4.1 – 10.5
47,39,Tennessee,"Women, 65 years and over",648,92,14.2,86,13.3,6,6,1.1 – 10.9
47,40,Tennessee,"White, 16 to 19 years",259,107,41.5,93,35.9,15,13.5,6.7 – 20.3
47,41,Tennessee,"White, 20 to 24 years",322,227,70.4,202,62.7,25,11,6.8 – 15.2
47,42,Tennessee,"White, 25 to 34 years",682,567,83.1,527,77.2,40,7.1,4.9 – 9.3
47,43,Tennessee,"White, 35 to 44 years",686,558,81.4,521,75.9,38,6.8,4.7 – 8.9
47,44,Tennessee,"White, 45 to 54 years",659,534,81.1,509,77.3,25,4.6,2.8 – 6.4
47,45,Tennessee,"White, 55 to 64 years",738,471,63.8,446,60.4,25,5.3,3.3 – 7.3
47,46,Tennessee,"White, 65 years and over",1003,169,16.8,157,15.6,12,7.1,3.2 – 11.0
47,48,Tennessee,"Black or African American, 20 to 24 years",112,83,73.5,59,52.6,24,28.5,16.9 – 40.1
47,49,Tennessee,"Black or African American, 25 to 34 years",160,134,83.8,119,74.4,15,11.3,5.5 – 17.1
47,50,Tennessee,"Black or African American, 35 to 44 years",144,109,75.8,100,69.5,9,8.3,2.8 – 13.8
47,51,Tennessee,"Black or African American, 45 to 54 years",124,89,72,82,66.2,7,8,2.0 – 14.0
47,52,Tennessee,"Black or African American, 55 to 64 years",138,72,51.7,65,47.1,6,9,1.9 – 16.1
48,1,Texas,Total,22289,14001,62.8,12945,58.1,1055,7.5,7.0 – 8.0
48,2,Texas,Men,10849,7691,70.9,7132,65.7,558,7.3,6.6 – 8.0
48,3,Texas,Women,11440,6310,55.2,5813,50.8,497,7.9,7.1 – 8.7
48,4,Texas,White,17568,10984,62.5,10214,58.1,769,7,6.5 – 7.5
48,5,Texas,"White, men",8671,6162,71.1,5745,66.3,417,6.8,6.1 – 7.5
48,6,Texas,"White, women",8897,4821,54.2,4469,50.2,352,7.3,6.5 – 8.1
48,7,Texas,Black or African American,2840,1797,63.3,1597,56.2,200,11.1,9.4 – 12.8
48,8,Texas,"Black or African American, men",1314,879,66.9,783,59.5,97,11,8.5 – 13.5
48,9,Texas,"Black or African American, women",1526,917,60.1,814,53.4,103,11.3,8.8 – 13.8
48,10,Texas,Asian,1314,849,64.6,790,60.1,60,7,5.3 – 8.7
48,11,Texas,"Asian, men",604,458,75.9,428,70.9,30,6.5,4.3 – 8.7
48,12,Texas,"Asian, women",710,391,55,361,50.9,30,7.6,5.0 – 10.2
48,13,Texas,Hispanic or Latino ethnicity,8049,5231,65,4763,59.2,468,8.9,8.0 – 9.8
48,14,Texas,"Hispanic or Latino ethnicity, men",3963,2984,75.3,2732,68.9,252,8.5,7.3 – 9.7
48,15,Texas,"Hispanic or Latino ethnicity, women",4086,2246,55,2031,49.7,215,9.6,8.1 – 11.1
48,16,Texas,"Married men, spouse present",5727,4357,76.1,4145,72.4,212,4.9,4.2 – 5.6
48,17,Texas,"Married women, spouse present",5612,3102,55.3,2932,52.2,171,5.5,4.6 – 6.4
48,18,Texas,Women who maintain families,1315,919,69.9,831,63.2,88,9.6,7.4 – 11.8
48,19,Texas,"Total, 16 to 19 years",1679,475,28.3,391,23.3,84,17.7,13.5 – 21.9
48,20,Texas,"Total, 20 to 24 years",2001,1371,68.5,1209,60.4,162,11.8,9.8 – 13.8
48,21,Texas,"Total, 25 to 34 years",4046,3248,80.3,2976,73.5,273,8.4,7.3 – 9.5
48,22,Texas,"Total, 35 to 44 years",3949,3196,80.9,3009,76.2,188,5.9,5.0 – 6.8
48,23,Texas,"Total, 45 to 54 years",3439,2794,81.2,2632,76.6,161,5.8,4.8 – 6.8
48,24,Texas,"Total, 55 to 64 years",3311,2133,64.4,1994,60.2,140,6.6,5.4 – 7.8
48,25,Texas,"Total, 65 years and over",3864,783,20.3,735,19,48,6.1,4.2 – 8.0
48,26,Texas,"Men, 16 to 19 years",839,258,30.8,211,25.1,48,18.5,12.6 – 24.4
48,27,Texas,"Men, 20 to 24 years",1004,743,74,666,66.3,76,10.3,7.7 – 12.9
48,28,Texas,"Men, 25 to 34 years",2011,1768,87.9,1618,80.5,150,8.5,7.0 – 10.0
48,29,Texas,"Men, 35 to 44 years",1966,1787,90.9,1684,85.7,103,5.7,4.5 – 6.9
48,30,Texas,"Men, 45 to 54 years",1686,1498,88.9,1415,83.9,83,5.5,4.2 – 6.8
48,31,Texas,"Men, 55 to 64 years",1597,1188,74.4,1116,69.9,71,6,4.4 – 7.6
48,32,Texas,"Men, 65 years and over",1746,449,25.7,422,24.2,27,6,3.5 – 8.5
48,33,Texas,"Women, 16 to 19 years",840,217,25.8,181,21.5,36,16.6,10.5 – 22.7
48,34,Texas,"Women, 20 to 24 years",997,628,63,543,54.5,85,13.6,10.4 – 16.8
48,35,Texas,"Women, 25 to 34 years",2035,1481,72.7,1358,66.7,123,8.3,6.7 – 9.9
48,36,Texas,"Women, 35 to 44 years",1983,1409,71.1,1324,66.8,85,6,4.6 – 7.4
48,37,Texas,"Women, 45 to 54 years",1753,1296,73.9,1217,69.4,79,6.1,4.6 – 7.6
